 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     1      0.100599840000E+09      0.198900000000E+34     -0.276247976197E+14      0.114914324146E+14      0.762752844437E+06      0.183361761461E+07      0.121707807799E+00     -0.506283183287E-01
     1      0.101230560000E+09      0.198900000000E+34     -0.271196500446E+14      0.126375252260E+14      0.838825654236E+06      0.180008804799E+07      0.119482256528E+00     -0.556777107540E-01
     1      0.101861280000E+09      0.198900000000E+34     -0.265669784472E+14      0.137614722491E+14      0.913428519967E+06      0.176340403710E+07      0.117047326544E+00     -0.606295344905E-01
     1      0.102492000000E+09      0.198900000000E+34     -0.259677513201E+14      0.148613038978E+14      0.986430708816E+06      0.172362986639E+07      0.114407284780E+00     -0.654751120450E-01
     1      0.103122720000E+09      0.198900000000E+34     -0.253230187389E+14      0.159350928456E+14      0.105770429296E+07      0.168083523546E+07      0.111566757599E+00     -0.702059521084E-01
     1      0.103753440000E+09      0.198900000000E+34     -0.246339105221E+14      0.169809574025E+14      0.112712437377E+07      0.163509513690E+07      0.108530722694E+00     -0.748137644356E-01
     1      0.104384160000E+09      0.198900000000E+34     -0.239016342517E+14      0.179970648131E+14      0.119456930065E+07      0.158648972489E+07      0.105304500361E+00     -0.792904743733E-01
     1      0.105014880000E+09      0.198900000000E+34     -0.231274731561E+14      0.189816344675E+14      0.125992088423E+07      0.153510417475E+07      0.101893744179E+00     -0.836282370097E-01
     1      0.105645600000E+09      0.198900000000E+34     -0.223127838625E+14      0.199329410223E+14      0.132306460348E+07      0.148102853365E+07      0.983044310996E-01     -0.878194509220E-01
     1      0.106276320000E+09      0.198900000000E+34     -0.214589940187E+14      0.208493174239E+14      0.138388980642E+07      0.142435756284E+07      0.945428509742E-01     -0.918567714969E-01
     1      0.106907040000E+09      0.198900000000E+34     -0.205675997917E+14      0.217291578295E+14      0.144228990397E+07      0.136519057159E+07      0.906155955331E-01     -0.957331238010E-01
     1      0.107537760000E+09      0.198900000000E+34     -0.196401632461E+14      0.225709204214E+14      0.149816255676E+07      0.130363124314E+07      0.865295468329E-01     -0.994417149794E-01
     1      0.108168480000E+09      0.198900000000E+34     -0.186783096060E+14      0.233731301089E+14      0.155140985450E+07      0.123978745303E+07      0.822918651969E-01     -0.102976046158E+00
     1      0.108799200000E+09      0.198900000000E+34     -0.176837244078E+14      0.241343811131E+14      0.160193848751E+07      0.117377108005E+07      0.779099766674E-01     -0.106329923835E+00
     1      0.109429920000E+09      0.198900000000E+34     -0.166581505459E+14      0.248533394304E+14      0.164965991025E+07      0.110569781019E+07      0.733915599924E-01     -0.109497470730E+00
     1      0.110060640000E+09      0.198900000000E+34     -0.156033852189E+14      0.255287451703E+14      0.169449049650E+07      0.103568693391E+07      0.687445331697E-01     -0.112473136087E+00
     1      0.110691360000E+09      0.198900000000E+34     -0.145212767798E+14      0.261594147630E+14      0.173635168587E+07      0.963861137100E+06      0.639770395712E-01     -0.115251705399E+00
     1      0.111322080000E+09      0.198900000000E+34     -0.134137214976E+14      0.267442430336E+14      0.177517012153E+07      0.890346286084E+06      0.590974336730E-01     -0.117828309548E+00
     1      0.111952800000E+09      0.198900000000E+34     -0.122826602336E+14      0.272822051388E+14      0.181087777869E+07      0.815271207062E+06      0.541142664147E-01     -0.120198433335E+00
     1      0.112583520000E+09      0.198900000000E+34     -0.111300750406E+14      0.277723583627E+14      0.184341208385E+07      0.738767460347E+06      0.490362702154E-01     -0.122357923394E+00
     1      0.113214240000E+09      0.198900000000E+34     -0.995798568973E+13      0.282138437690E+14      0.187271602443E+07      0.660969109828E+06      0.438723436706E-01     -0.124302995472E+00
     1      0.113844960000E+09      0.198900000000E+34     -0.876844613084E+13      0.286058877060E+14      0.189873824868E+07      0.582012488035E+06      0.386315359589E-01     -0.126030241055E+00
     1      0.114475680000E+09      0.198900000000E+34     -0.756354089317E+13      0.289478031624E+14      0.192143315570E+07      0.502035957236E+06      0.333230309841E-01     -0.127536633348E+00
     1      0.115106400000E+09      0.198900000000E+34     -0.634538143258E+13      0.292389909714E+14      0.194076097532E+07      0.421179666967E+06      0.279561312816E-01     -0.128819532572E+00
     1      0.115737120000E+09      0.198900000000E+34     -0.511610243138E+13      0.294789408601E+14      0.195668783776E+07      0.339585308442E+06      0.225402417169E-01     -0.129876690598E+00
     1      0.116367840000E+09      0.198900000000E+34     -0.387785805760E+13      0.296672323444E+14      0.196918583308E+07      0.257395866255E+06      0.170848530044E-01     -0.130706254877E+00
     1      0.116998560000E+09      0.198900000000E+34     -0.263281819001E+13      0.298035354654E+14      0.197823305997E+07      0.174755367811E+06      0.115995250762E-01     -0.131306771696E+00
     1      0.117629280000E+09      0.198900000000E+34     -0.138316461573E+13      0.298876113678E+14      0.198381366424E+07      0.918086309425E+05      0.609387032946E-02     -0.131677188717E+00
     1      0.118260000000E+09      0.198900000000E+34     -0.131087206842E+12      0.299193127184E+14      0.198591786653E+07      0.870101012775E+04      0.577536781649E-03     -0.131816856830E+00
     1      0.118890720000E+09      0.198900000000E+34      0.112121991708E+13      0.298985839641E+14      0.198454197945E+07     -0.744218582243E+05     -0.493980883629E-02     -0.131725531280E+00
     1      0.119521440000E+09      0.198900000000E+34      0.237156223391E+13      0.298254614298E+14      0.197968841409E+07     -0.157414310985E+06     -0.104484980199E-01     -0.131403372104E+00
     1      0.120152160000E+09      0.198900000000E+34      0.361774866461E+13      0.297000732540E+14      0.197136567575E+07     -0.240130913563E+06     -0.159388774340E-01     -0.130850943850E+00
     1      0.120782880000E+09      0.198900000000E+34      0.485759541285E+13      0.295226391650E+14      0.195958834907E+07     -0.322426714764E+06     -0.214013258292E-01     -0.130069214582E+00
     1      0.121413600000E+09      0.198900000000E+34      0.608892979187E+13      0.292934700953E+14      0.194437707242E+07     -0.404157500795E+06     -0.268262709019E-01     -0.129059554190E+00
     1      0.122044320000E+09      0.198900000000E+34      0.730959403181E+13      0.290129676368E+14      0.192575850179E+07     -0.485180047991E+06     -0.322042060688E-01     -0.127823731985E+00
     1      0.122675040000E+09      0.198900000000E+34      0.851744906100E+13      0.286816233374E+14      0.190376526405E+07     -0.565352373787E+06     -0.375257071256E-01     -0.126363913601E+00
     1      0.123305760000E+09      0.198900000000E+34      0.971037825441E+13      0.283000178394E+14      0.187843589979E+07     -0.644533985537E+06     -0.427814487626E-01     -0.124682657200E+00
     1      0.123936480000E+09      0.198900000000E+34      0.108862911428E+14      0.278688198617E+14      0.184981479575E+07     -0.722586126701E+06     -0.479622209055E-01     -0.122782908986E+00
     1      0.124567200000E+09      0.198900000000E+34      0.120431270760E+14      0.273887850286E+14      0.181795210709E+07     -0.799372020009E+06     -0.530589448553E-01     -0.120667998047E+00
     1      0.125197920000E+09      0.198900000000E+34      0.131788588341E+14      0.268607545451E+14      0.178290366943E+07     -0.874757107137E+06     -0.580626891977E-01     -0.118341630516E+00
     1      0.125828640000E+09      0.198900000000E+34      0.142914961795E+14      0.262856537229E+14      0.174473090109E+07     -0.948609284515E+06     -0.629646854543E-01     -0.115807883082E+00
     1      0.126459360000E+09      0.198900000000E+34      0.153790893452E+14      0.256644903591E+14      0.170350069537E+07     -0.102079913482E+07     -0.677563434483E-01     -0.113071195840E+00
     1      0.127090080000E+09      0.198900000000E+34      0.164397324510E+14      0.249983529701E+14      0.165928530341E+07     -0.109120015375E+07     -0.724292663579E-01     -0.110136364517E+00
     1      0.127720800000E+09      0.198900000000E+34      0.174715668436E+14      0.242884088839E+14      0.161216220751E+07     -0.115968897174E+07     -0.769752654304E-01     -0.107008532060E+00
     1      0.128351520000E+09      0.198900000000E+34      0.184727843535E+14      0.235359021947E+14      0.156221398541E+07     -0.122614557011E+07     -0.813863743325E-01     -0.103693179632E+00
     1      0.128982240000E+09      0.198900000000E+34      0.194416304639E+14      0.227421515826E+14      0.150952816553E+07     -0.129045349145E+07     -0.856548631103E-01     -0.100196117001E+00
     1      0.129612960000E+09      0.198900000000E+34      0.203764073850E+14      0.219085480031E+14      0.145419707363E+07     -0.135250004360E+07     -0.897732517349E-01     -0.965234723598E-01
     1      0.130243680000E+09      0.198900000000E+34      0.212754770294E+14      0.210365522490E+14      0.139631767099E+07     -0.141217649723E+07     -0.937343232102E-01     -0.926816815910E-01
     1      0.130874400000E+09      0.198900000000E+34      0.221372638822E+14      0.201276923912E+14      0.133599138451E+07     -0.146937827630E+07     -0.975311362203E-01     -0.886774769842E-01
     1      0.131505120000E+09      0.198900000000E+34      0.229602577625E+14      0.191835611006E+14      0.127332392897E+07     -0.152400514139E+07     -0.101157037293E+00     -0.845178754409E-01
     1      0.132135840000E+09      0.198900000000E+34      0.237430164697E+14      0.182058128571E+14      0.120842512177E+07     -0.157596136526E+07     -0.104605672460E+00     -0.802101661774E-01
     1      0.132766560000E+09      0.198900000000E+34      0.244841683103E+14      0.171961610504E+14      0.114140869050E+07     -0.162515590070E+07     -0.107870998389E+00     -0.757618979517E-01
     1      0.133397280000E+09      0.198900000000E+34      0.251824145023E+14      0.161563749776E+14      0.107239207364E+07     -0.167150254003E+07     -0.110947292977E+00     -0.711808658350E-01
     1      0.134028000000E+09      0.198900000000E+34      0.258365314506E+14      0.150882767424E+14      0.100149621475E+07     -0.171492006616E+07     -0.113829165378E+00     -0.664750975517E-01
     1      0.134658720000E+09      0.198900000000E+34      0.264453728915E+14      0.139937380623E+14      0.928845350573E+06     -0.175533239494E+07     -0.116511565445E+00     -0.616528394118E-01
     1      0.135289440000E+09      0.198900000000E+34      0.270078719015E+14      0.128746769888E+14      0.854566793257E+06     -0.179266870848E+07     -0.118989792584E+00     -0.567225418604E-01
     1      0.135920160000E+09      0.198900000000E+34      0.275230427666E+14      0.117330545458E+14      0.778790707313E+06     -0.182686357924E+07     -0.121259503993E+00     -0.516928446688E-01
     1      0.136550880000E+09      0.198900000000E+34      0.279899827100E+14      0.105708712935E+14      0.701649881492E+06     -0.185785708470E+07     -0.123316722265E+00     -0.465725617947E-01
     1      0.137181600000E+09      0.198900000000E+34      0.284078734739E+14      0.939016382232E+13      0.623279496093E+06     -0.188559491235E+07     -0.125157842366E+00     -0.413706659368E-01
     1      0.137812320000E+09      0.198900000000E+34      0.287759827535E+14      0.819300118450E+13      0.543816886077E+06     -0.191002845489E+07     -0.126779637947E+00     -0.360962728109E-01
     1      0.138443040000E+09      0.198900000000E+34      0.290936654802E+14      0.698148126787E+13      0.463401300396E+06     -0.193111489538E+07     -0.128179267001E+00     -0.307586251759E-01
     1      0.139073760000E+09      0.198900000000E+34      0.293603649521E+14      0.575772711975E+13      0.382173657986E+06     -0.194881728229E+07     -0.129354276841E+00     -0.253670766367E-01
     1      0.139704480000E+09      0.198900000000E+34      0.295756138094E+14      0.452388322652E+13      0.300276300815E+06     -0.196310459426E+07     -0.130302608398E+00     -0.199310752535E-01
     1      0.140335200000E+09      0.198900000000E+34      0.297390348537E+14      0.328211175567E+13      0.217852744450E+06     -0.197395179444E+07     -0.131022599833E+00     -0.144601469848E-01
     1      0.140965920000E+09      0.198900000000E+34      0.298503417086E+14      0.203458876685E+13      0.135047426558E+06     -0.198133987436E+07     -0.131512989444E+00     -0.896387899442E-02
     1      0.141596640000E+09      0.198900000000E+34      0.299093393219E+14      0.783500398566E+12      0.520054538012E+05     -0.198525588729E+07     -0.131772917881E+00     -0.345190285110E-02
     1      0.142227360000E+09      0.198900000000E+34      0.299159243071E+14     -0.468960962766E+12     -0.311276524494E+05     -0.198569297087E+07     -0.131801929649E+00      0.206612234970E-02
     1      0.142858080000E+09      0.198900000000E+34      0.298700851247E+14     -0.172060052472E+13     -0.114206211122E+06     -0.198265035915E+07     -0.131599973909E+00      0.758052691226E-02
     1      0.143488800000E+09      0.198900000000E+34      0.297719021027E+14     -0.296922493496E+13     -0.197084636732E+06     -0.197613338397E+07     -0.131167404564E+00      0.130816474856E-01
     1      0.144119520000E+09      0.198900000000E+34      0.296215472953E+14     -0.421264612487E+13     -0.279617694505E+06     -0.196615346556E+07     -0.130504979641E+00      0.185598439974E-01
     1      0.144750240000E+09      0.198900000000E+34      0.294192841817E+14     -0.544868514388E+13     -0.361660754886E+06     -0.195272809256E+07     -0.129613859964E+00      0.240055165471E-01
     1      0.145380960000E+09      0.198900000000E+34      0.291654672045E+14     -0.667517597778E+13     -0.443070046979E+06     -0.193588079137E+07     -0.128495607116E+00      0.294091222286E-01
     1      0.146011680000E+09      0.198900000000E+34      0.288605411484E+14     -0.788996934447E+13     -0.523702910496E+06     -0.191564108493E+07     -0.127152180704E+00      0.347611918529E-01
     1      0.146642400000E+09      0.198900000000E+34      0.285050403606E+14     -0.909093646029E+13     -0.603418045749E+06     -0.189204444096E+07     -0.125585934926E+00      0.400523465422E-01
     1      0.147273120000E+09      0.198900000000E+34      0.280995878148E+14     -0.102759727705E+14     -0.682075761261E+06     -0.186513220982E+07     -0.123799614447E+00      0.452733141650E-01
     1      0.147903840000E+09      0.198900000000E+34      0.276448940194E+14     -0.114430016371E+14     -0.759538218561E+06     -0.183495155207E+07     -0.121796349583E+00      0.504149455843E-01
     1      0.148534560000E+09      0.198900000000E+34      0.271417557721E+14     -0.125899779783E+14     -0.835669673728E+06     -0.180155535579E+07     -0.119579650824E+00      0.554682306907E-01
     1      0.149165280000E+09      0.198900000000E+34      0.265910547641E+14     -0.137148918517E+14     -0.910336715267E+06     -0.176500214391E+07     -0.117153402675E+00      0.604243141913E-01
     1      0.149796000000E+09      0.198900000000E+34      0.259937560346E+14     -0.148157719771E+14     -0.983408497898E+06     -0.172535597167E+07     -0.114521856853E+00      0.652745111278E-01
     1      0.150426720000E+09      0.198900000000E+34      0.253509062800E+14     -0.158906891905E+14     -0.105475697185E+07     -0.168268631438E+07     -0.111689624837E+00      0.700103220958E-01
     1      0.151057440000E+09      0.198900000000E+34      0.246636320195E+14     -0.169377598248E+14     -0.112425710723E+07     -0.163706794563E+07     -0.108661669782E+00      0.746234481389E-01
     1      0.151688160000E+09      0.198900000000E+34      0.239331376211E+14     -0.179551490109E+14     -0.119178711318E+07     -0.158858080628E+07     -0.105443297826E+00      0.791058052917E-01
     1      0.152318880000E+09      0.198900000000E+34      0.231607031909E+14     -0.189410738930E+14     -0.125722865122E+07     -0.153730986441E+07     -0.102040148792E+00      0.834495387462E-01
     1      0.152949600000E+09      0.198900000000E+34      0.223476823304E+14     -0.198938067527E+14     -0.132046704271E+07     -0.148334496634E+07     -0.984581863013E-01      0.876470366162E-01
     1      0.153580320000E+09      0.198900000000E+34      0.214954997635E+14     -0.208116780368E+14     -0.138139146973E+07     -0.142678067928E+07     -0.947036873253E-01      0.916909432763E-01
     1      0.154211040000E+09      0.198900000000E+34      0.206056488410E+14     -0.216930792830E+14     -0.143989516934E+07     -0.136771612554E+07     -0.907832311861E-01      0.955741722518E-01
     1      0.154841760000E+09      0.198900000000E+34      0.196796889227E+14     -0.225364659385E+14     -0.149587562063E+07     -0.130625480886E+07     -0.867036880258E-01      0.992899186371E-01
     1      0.155472480000E+09      0.198900000000E+34      0.187192426454E+14     -0.233403600665E+14     -0.154923472438E+07     -0.124250443303E+07     -0.824722067684E-01      0.102831671020E+00
     1      0.156103200000E+09      0.198900000000E+34      0.177259930791E+14     -0.241033529364E+14     -0.159987897500E+07     -0.117657671316E+07     -0.780962025913E-01      0.106193222893E+00
     1      0.156733920000E+09      0.198900000000E+34      0.167016807779E+14     -0.248241074921E+14     -0.164771962434E+07     -0.110858717987E+07     -0.735833439317E-01      0.109368683528E+00
     1      0.157364640000E+09      0.198900000000E+34      0.156481007296E+14     -0.255013606955E+14     -0.169267283726E+07     -0.103865497689E+07     -0.689415390481E-01      0.112352488302E+00
     1      0.157995360000E+09      0.198900000000E+34      0.145670992102E+14     -0.261339257393E+14     -0.173465983848E+07     -0.966902652264E+06     -0.641789221625E-01      0.115139408445E+00
     1      0.158626080000E+09      0.198900000000E+34      0.134605705490E+14     -0.267206941271E+14     -0.177360705069E+07     -0.893455943561E+06     -0.593038392054E-01      0.117724560204E+00
     1      0.159256800000E+09      0.198900000000E+34      0.123304538082E+14     -0.272606376157E+14     -0.180944622345E+07     -0.818443557574E+06     -0.543248331914E-01      0.120103413403E+00
     1      0.159887520000E+09      0.198900000000E+34      0.111787293856E+14     -0.277528100172E+14     -0.184211455278E+07     -0.741996944759E+06     -0.492506292478E-01      0.122271799379E+00
     1      0.160518240000E+09      0.198900000000E+34      0.100074155439E+14     -0.281963488568E+14     -0.187155479126E+07     -0.664250068888E+06     -0.440901193253E-01      0.124225918289E+00
     1      0.161148960000E+09      0.198900000000E+34      0.881856487394E+13     -0.285904768846E+14     -0.189771534830E+07     -0.585339172292E+06     -0.388523466157E-01      0.125962345768E+00
     1      0.161779680000E+09      0.198900000000E+34      0.761426069789E+13     -0.289345034372E+14     -0.192055038058E+07     -0.505402537113E+06     -0.335464897048E-01      0.127478038930E+00
     1      0.162410400000E+09      0.198900000000E+34      0.639661341829E+13     -0.292278256481E+14     -0.194001987237E+07     -0.424580242978E+06     -0.281818464880E-01      0.128770341700E+00
     1      0.163041120000E+09      0.198900000000E+34      0.516775681995E+13     -0.294699295045E+14     -0.195608970567E+07     -0.343013921531E+06     -0.227678178767E-01      0.129836989467E+00
     1      0.163671840000E+09      0.198900000000E+34      0.392984433069E+13     -0.296603907476E+14     -0.196873171996E+07     -0.260846508233E+06     -0.173138913247E-01      0.130676113057E+00
     1      0.164302560000E+09      0.198900000000E+34      0.268504524772E+13     -0.297988756163E+14     -0.197792376159E+07     -0.178221991892E+06     -0.118296242020E-01      0.131286242003E+00
     1      0.164933280000E+09      0.198900000000E+34      0.143554093622E+13     -0.298851414321E+14     -0.198364972259E+07     -0.952851623325E+05     -0.632462704689E-02      0.131666307127E+00
     1      0.165564000000E+09      0.198900000000E+34      0.183521006711E+12     -0.299190370241E+14     -0.198589956888E+07     -0.121813566732E+05     -0.808546724802E-03      0.131815642408E+00
     1      0.166194720000E+09      0.198900000000E+34     -0.106882052195E+13     -0.299005029944E+14     -0.198466935786E+07      0.709437953622E+05      0.470895047708E-02      0.131733986155E+00
     1      0.166825440000E+09      0.198900000000E+34     -0.231928906733E+13     -0.298295718217E+14     -0.197996124535E+07      0.153944626643E+06      0.102181957886E-01      0.131421481461E+00
     1      0.167456160000E+09      0.198900000000E+34     -0.356569332922E+13     -0.297063678046E+14     -0.197178348177E+07      0.236675687896E+06      0.157095349002E-01      0.130878675954E+00
     1      0.168086880000E+09      0.198900000000E+34     -0.480584912956E+13     -0.295311068438E+14     -0.196015039768E+07      0.318992002589E+06      0.211733448808E-01      0.130106520837E+00
     1      0.168717600000E+09      0.198900000000E+34     -0.603758324000E+13     -0.293040960637E+14     -0.194508237872E+07      0.400749320986E+06      0.266000510410E-01      0.129106369224E+00
     1      0.169348320000E+09      0.198900000000E+34     -0.725873719023E+13     -0.290257332742E+14     -0.192660582984E+07      0.481804372924E+06      0.319801437114E-01      0.127879973762E+00
     1      0.169979040000E+09      0.198900000000E+34     -0.846717105043E+13     -0.286965062737E+14     -0.190475312902E+07      0.562015118884E+06      0.373041949074E-01      0.126429483569E+00
     1      0.170609760000E+09      0.198900000000E+34     -0.966076718126E+13     -0.283169919940E+14     -0.187956257060E+07      0.641240998892E+06      0.425628748507E-01      0.124757440457E+00
     1      0.171240480000E+09      0.198900000000E+34     -0.108374339448E+14     -0.278878554897E+14     -0.185107829807E+07      0.719343178838E+06      0.477469683184E-01      0.122866774490E+00
     1      0.171871200000E+09      0.198900000000E+34     -0.119951093697E+14     -0.274098487725E+14     -0.181935022681E+07      0.796184793766E+06      0.528473907918E-01      0.120760798837E+00
     1      0.172501920000E+09      0.198900000000E+34     -0.131317647651E+14     -0.268838094934E+14     -0.178443395656E+07      0.871631187713E+06      0.578552043757E-01      0.118443203977E+00
     1      0.173132640000E+09      0.198900000000E+34     -0.142454082748E+14     -0.263106594749E+14     -0.174639067402E+07      0.945550149677E+06      0.627616334613E-01      0.115918051223E+00
     1      0.173763360000E+09      0.198900000000E+34     -0.153340883686E+14     -0.256914030954E+14     -0.170528704559E+07      0.101781214530E+07      0.675580801044E-01      0.113189765612E+00
     1      0.174394080000E+09      0.198900000000E+34     -0.163958972617E+14     -0.250271255297E+14     -0.166119510060E+07      0.108829054388E+07      0.722361390921E-01      0.110263128146E+00
     1      0.175024800000E+09      0.198900000000E+34     -0.174289742579E+14     -0.243189908465E+14     -0.161419210504E+07      0.115686184023E+07      0.767876126722E-01      0.107143267416E+00
     1      0.175655520000E+09      0.198900000000E+34     -0.184315090103E+14     -0.235682399694E+14     -0.156436042616E+07      0.122340587117E+07      0.812045249184E-01      0.103835650614E+00
     1      0.176286240000E+09      0.198900000000E+34     -0.194017446937E+14     -0.227761885016E+14     -0.151178738818E+07      0.128780602605E+07      0.854791357079E-01      0.100346073952E+00
     1      0.176916960000E+09      0.198900000000E+34     -0.203379810833E+14     -0.219442244210E+14     -0.145656511922E+07      0.134994945110E+07      0.896039542841E-01      0.966806525078E-01
     1      0.177547680000E+09      0.198900000000E+34     -0.212385775340E+14     -0.210738056476E+14     -0.139879038984E+07      0.140972724724E+07      0.935717523841E-01      0.928458095033E-01
     1      0.178178400000E+09      0.198900000000E+34     -0.221019558558E+14     -0.201664574886E+14     -0.133856444354E+07      0.146703466085E+07      0.973755769051E-01      0.888482650539E-01
     1      0.178809120000E+09      0.198900000000E+34     -0.229266030788E+14     -0.192237699660E+14     -0.127599281925E+07      0.152177126738E+07      0.101008762089E+00      0.846950243900E-01
     1      0.179439840000E+09      0.198900000000E+34     -0.237110741050E+14     -0.182473950295E+14     -0.121118516644E+07      0.157384114731E+07      0.104464941202E+00      0.803933655811E-01
     1      0.180070560000E+09      0.198900000000E+34     -0.244539942404E+14     -0.172390436623E+14     -0.114425505296E+07      0.162315305426E+07      0.107738057695E+00      0.759508267823E-01
     1      0.180701280000E+09      0.198900000000E+34     -0.251540616043E+14     -0.162004828827E+14     -0.107531976604E+07      0.166962057486E+07      0.110822375812E+00      0.713751930246E-01
     1      0.181332000000E+09      0.198900000000E+34     -0.258100494103E+14     -0.151335326471E+14     -0.100450010671E+07      0.171316228021E+07      0.113712490647E+00      0.666744825721E-01
     1      0.181962720000E+09      0.198900000000E+34     -0.264208081162E+14     -0.140400626613E+14     -0.931920178157E+06      0.175370186855E+07      0.116403337612E+00      0.618569328713E-01
     1      0.182593440000E+09      0.198900000000E+34     -0.269852674388E+14     -0.129219891040E+14     -0.857707168249E+06      0.179116829899E+07      0.118890201309E+00      0.569309861159E-01
     1      0.183224160000E+09      0.198900000000E+34     -0.275024382289E+14     -0.117812712685E+14     -0.781991126620E+06      0.182549591597E+07      0.121168723803E+00      0.519052744525E-01
     1      0.183854880000E+09      0.198900000000E+34     -0.279714142051E+14     -0.106199081298E+14     -0.704904736798E+06      0.185662456437E+07      0.123234912248E+00      0.467886048543E-01
     1      0.184485600000E+09      0.198900000000E+34     -0.283913735417E+14     -0.943993484133E+13     -0.626583083686E+06      0.188449969484E+07      0.125085145889E+00      0.415899436876E-01
     1      0.185116320000E+09      0.198900000000E+34     -0.287615803089E+14     -0.824341916851E+13     -0.547163416841E+06      0.190907245949E+07      0.126716182409E+00      0.363184009993E-01
     1      0.185747040000E+09      0.198900000000E+34     -0.290813857627E+14     -0.703245786547E+13     -0.466784909961E+06      0.193029979741E+07      0.128125163607E+00      0.309832145527E-01
     1      0.186377760000E+09      0.198900000000E+34     -0.293502294813E+14     -0.580917300060E+13     -0.385588417000E+06      0.194814451017E+07      0.129309620408E+00      0.255937336391E-01
     1      0.187008480000E+09      0.198900000000E+34     -0.295676403474E+14     -0.457570823789E+13     -0.303716225336E+06      0.196257532699E+07      0.130267477189E+00      0.201594026949E-01
     1      0.187639200000E+09      0.198900000000E+34     -0.297332373739E+14     -0.333422508041E+13     -0.221311806431E+06      0.197356695956E+07      0.130997055418E+00      0.146897447507E-01
     1      0.188269920000E+09      0.198900000000E+34     -0.298467303713E+14     -0.208689908253E+13     -0.138519564412E+06      0.198110014631E+07      0.131497076595E+00      0.919434474359E-02
     1      0.188900640000E+09      0.198900000000E+34     -0.299079204564E+14     -0.835916037524E+12     -0.554845830215E+05      0.198516168621E+07      0.131766664492E+00      0.368283272052E-02
     1      0.189531360000E+09      0.198900000000E+34     -0.299167004007E+14      0.416531852800E+12      0.276476286257E+05      0.198574446190E+07      0.131805346685E+00     -0.183513303701E-02
     1      0.190162080000E+09      0.198900000000E+34     -0.298730548183E+14      0.166824981965E+13      0.110731391030E+06      0.198284745213E+07      0.131613055391E+00     -0.734988293815E-02
     1      0.190792800000E+09      0.198900000000E+34     -0.297770601931E+14      0.291704437335E+13      0.193621109595E+06      0.197647573356E+07      0.131190127576E+00     -0.128517530274E-01
     1      0.191423520000E+09      0.198900000000E+34     -0.296288847444E+14      0.416072714716E+13      0.276171529760E+06      0.196664047190E+07      0.130537304372E+00     -0.183311019197E-01
     1      0.192054240000E+09      0.198900000000E+34     -0.294287881324E+14      0.539711873212E+13      0.358237991549E+06      0.195335890228E+07      0.129655729776E+00     -0.237783276958E-01
     1      0.192684960000E+09      0.198900000000E+34     -0.291771210031E+14      0.662405249627E+13      0.439676683064E+06      0.193665429911E+07      0.128546948645E+00     -0.291838847282E-01
     1      0.193315680000E+09      0.198900000000E+34     -0.288743243738E+14      0.783937838134E+13      0.520344892502E+06      0.191655593526E+07      0.127212903987E+00     -0.345383004094E-01
     1      0.193946400000E+09      0.198900000000E+34     -0.285209288601E+14      0.904096667051E+13      0.600101258240E+06      0.189309903076E+07      0.125655933560E+00     -0.398321917507E-01
     1      0.194577120000E+09      0.198900000000E+34     -0.281175537466E+14      0.102267117205E+14      0.678806016554E+06      0.186632469110E+07      0.123878765773E+00     -0.450562818256E-01
     1      0.195207840000E+09      0.198900000000E+34     -0.276649059009E+14      0.113945356515E+14      0.756321246540E+06      0.183627983518E+07      0.121884514905E+00     -0.502014160260E-01
     1      0.195838560000E+09      0.198900000000E+34     -0.271637785358E+14      0.125423919884E+14      0.832511111802E+06      0.180301711311E+07      0.119676675647E+00     -0.552585781047E-01
     1      0.196469280000E+09      0.198900000000E+34     -0.266150498182E+14      0.136682692467E+14      0.907242098493E+06      0.176659481393E+07      0.117259116981E+00     -0.602189059754E-01
     1      0.197100000000E+09      0.198900000000E+34     -0.260196813314E+14      0.147701944581E+14      0.980383249279E+06      0.172707676346E+07      0.114636075395E+00     -0.650737072424E-01
     1      0.197730720000E+09      0.198900000000E+34     -0.253787163891E+14      0.158462366271E+14      0.105180639283E+07      0.168453221247E+07      0.111812147464E+00     -0.698144744332E-01
     1      0.198361440000E+09      0.198900000000E+34     -0.246932782076E+14      0.168945101153E+14      0.112138636841E+07      0.163903571532E+07      0.108792281791E+00     -0.744328999065E-01
     1      0.198992160000E+09      0.198900000000E+34     -0.239645679373E+14      0.179131779459E+14      0.118900124525E+07      0.159066699933E+07      0.105581770339E+00     -0.789208904107E-01
     1      0.199622880000E+09      0.198900000000E+34     -0.231938625578E+14      0.189004550222E+14      0.125453253615E+07      0.153951082500E+07      0.102186239153E+00     -0.832705812660E-01
     1      0.200253600000E+09      0.198900000000E+34     -0.223825126406E+14      0.198546112565E+14      0.131786540518E+07      0.148565683757E+07      0.986116385054E-01     -0.874743501468E-01
     1      0.200884320000E+09      0.198900000000E+34     -0.215319399815E+14      0.207739746011E+14      0.137888886887E+07      0.142919940987E+07      0.948642324670E-01     -0.915248304388E-01
     1      0.201515040000E+09      0.198900000000E+34     -0.206436351099E+14      0.216569339792E+14      0.143749599072E+07      0.137023747694E+07      0.909505879290E-01     -0.954149241476E-01
     1      0.202145760000E+09      0.198900000000E+34     -0.197191546765E+14      0.225019421074E+14      0.149358406859E+07      0.130887436270E+07      0.868775630966E-01     -0.991378143381E-01
