 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     2      0.163990353600E+08      0.397800000000E+34      0.693876183663E+13     -0.132535710662E+14     -0.879697233476E+06     -0.460574711202E+06     -0.305687856094E-01      0.583887416837E-01
     2      0.170297553600E+08      0.397800000000E+34      0.637800468763E+13     -0.135323737974E+14     -0.898201566313E+06     -0.423355240090E+06     -0.280982658957E-01      0.596168011444E-01
     2      0.176604753600E+08      0.397800000000E+34      0.580607096719E+13     -0.137874642029E+14     -0.915131947272E+06     -0.385394031920E+06     -0.255785215141E-01      0.607403787743E-01
     2      0.182911953600E+08      0.397800000000E+34      0.522396289329E+13     -0.140183953589E+14     -0.930458717234E+06     -0.346757615651E+06     -0.230139693008E-01      0.617575061361E-01
     2      0.189219153600E+08      0.397800000000E+34      0.463270050709E+13     -0.142247626822E+14     -0.944155028031E+06     -0.307513703113E+06     -0.204091046202E-01      0.626664014509E-01
     2      0.195526353600E+08      0.397800000000E+34      0.403331988492E+13     -0.144062046383E+14     -0.956196889496E+06     -0.267731070276E+06     -0.177684934770E-01      0.634654727242E-01
     2      0.201833553600E+08      0.397800000000E+34      0.342687132217E+13     -0.145624033748E+14     -0.966563211497E+06     -0.227479436648E+06     -0.150967645049E-01      0.641533205383E-01
     2      0.208140753600E+08      0.397800000000E+34      0.281441749226E+13     -0.146930852783E+14     -0.975235840884E+06     -0.186829343024E+06     -0.123986008440E-01      0.647287405063E-01
     2      0.214447953600E+08      0.397800000000E+34      0.219703158393E+13     -0.147980214532E+14     -0.982199593281E+06     -0.145852027792E+06     -0.967873192370E-02      0.651907253833E-01
     2      0.220755153600E+08      0.397800000000E+34      0.157579542013E+13     -0.148770281225E+14     -0.987442279671E+06     -0.104619302019E+06     -0.694192516315E-02      0.655384668319E-01
     2      0.227062353600E+08      0.397800000000E+34      0.951797561786E+12     -0.149299669493E+14     -0.990954727722E+06     -0.632034235279E+05     -0.419297760574E-02      0.657713568370E-01
     2      0.233369553600E+08      0.397800000000E+34      0.326131399768E+12     -0.149567452788E+14     -0.992730797823E+06     -0.216769701979E+05     -0.143670750127E-02      0.658889887694E-01
     2      0.239676753600E+08      0.397800000000E+34     -0.300106761540E+12     -0.149573162999E+14     -0.992767393790E+06      0.198872872946E+05      0.132205414886E-02      0.658911580953E-01
     2      0.245983953600E+08      0.397800000000E+34     -0.925819625783E+12     -0.149316791268E+14     -0.991064468246E+06      0.614165130735E+05      0.407847206874E-02      0.657778627306E-01
     2      0.252291153600E+08      0.397800000000E+34     -0.154991082786E+13     -0.148798787996E+14     -0.987625022635E+06      0.102837933770E+06      0.682771519228E-02      0.655493030395E-01
     2      0.258598353600E+08      0.397800000000E+34     -0.217128685547E+13     -0.148020062049E+14     -0.982455101898E+06      0.144078966115E+06      0.956496513986E-02      0.652058814770E-01
     2      0.264905553600E+08      0.397800000000E+34     -0.278885896564E+13     -0.146981979157E+14     -0.975563783805E+06      0.185067344201E+06      0.122854246724E-01      0.647482018767E-01
     2      0.271212753600E+08      0.397800000000E+34     -0.340154509283E+13     -0.145686359510E+14     -0.966963162965E+06      0.225731246170E+06      0.149843261078E-01      0.641770683848E-01
     2      0.277519953600E+08      0.397800000000E+34     -0.400827174526E+13     -0.144135474566E+14     -0.956668329544E+06      0.265999420136E+06      0.176569396853E-01      0.634934840417E-01
     2      0.283827153600E+08      0.397800000000E+34     -0.460797588620E+13     -0.142332043055E+14     -0.944697342730E+06      0.305801309084E+06      0.202985818623E-01      0.626986490147E-01
     2      0.290134353600E+08      0.397800000000E+34     -0.519960679686E+13     -0.140279226209E+14     -0.931071198985E+06      0.345067174557E+06      0.229046235300E-01      0.617939584841E-01
     2      0.296441553600E+08      0.397800000000E+34     -0.578212791760E+13     -0.137980622214E+14     -0.915813795151E+06      0.383728218900E+06      0.254704981325E-01      0.607810001870E-01
     2      0.302748753600E+08      0.397800000000E+34     -0.635451866434E+13     -0.135440259893E+14     -0.898951886465E+06      0.421716705846E+06      0.279917096756E-01      0.596615516228E-01
     2      0.309055953600E+08      0.397800000000E+34     -0.691577621678E+13     -0.132662591638E+14     -0.880515039561E+06      0.458966079230E+06      0.304638406109E-01      0.584375769257E-01
     2      0.315363153600E+08      0.397800000000E+34     -0.746491727557E+13     -0.129652485597E+14     -0.860535580544E+06      0.495411079636E+06      0.328825595818E-01      0.571112234094E-01
     2      0.321670353600E+08      0.397800000000E+34     -0.800097978507E+13     -0.126415217134E+14     -0.839048538228E+06      0.530987858757E+06      0.352436290168E-01      0.556848177904E-01
     2      0.327977553600E+08      0.397800000000E+34     -0.852302461890E+13     -0.122956459575E+14     -0.816091582630E+06      0.565634091274E+06      0.375429125583E-01      0.541608620966E-01
     2      0.334284753600E+08      0.397800000000E+34     -0.903013722517E+13     -0.119282274255E+14     -0.791704958837E+06      0.599289084058E+06      0.397763823119E-01      0.525420292682E-01
     2      0.340591953600E+08      0.397800000000E+34     -0.952142922859E+13     -0.115399099889E+14     -0.765931416366E+06      0.631893882504E+06      0.419401259055E-01      0.508311584590E-01
     2      0.346899153600E+08      0.397800000000E+34     -0.999603998666E+13     -0.111313741279E+14     -0.738816134124E+06      0.663391373803E+06      0.440303533439E-01      0.490312500460E-01
     2      0.353206353600E+08      0.397800000000E+34     -0.104531380972E+14     -0.107033357378E+14     -0.710406641121E+06      0.693726386987E+06      0.460434036487E-01      0.471454603569E-01
     2      0.359513553600E+08      0.397800000000E+34     -0.108919228543E+14     -0.102565448740E+14     -0.680752733063E+06      0.722845789551E+06      0.479757512698E-01      0.451770961238E-01
     2      0.365820753600E+08      0.397800000000E+34     -0.113116256512E+14     -0.979178443647E+13     -0.649906384975E+06      0.750698580503E+06      0.498240122595E-01      0.431296086743E-01
     2      0.372127953599E+08      0.397800000000E+34     -0.117115113255E+14     -0.930986879706E+13     -0.617921660011E+06      0.777235979661E+06      0.515849501968E-01      0.410065878681E-01
     2      0.378435153599E+08      0.397800000000E+34     -0.120908794470E+14     -0.881164237182E+13     -0.584854614604E+06      0.802411513058E+06      0.532554818517E-01      0.388117557927E-01
     2      0.384742353599E+08      0.397800000000E+34     -0.124490655441E+14     -0.829797814040E+13     -0.550763200130E+06      0.826181094287E+06      0.548326825804E-01      0.365489602267E-01
     2      0.391049553599E+08      0.397800000000E+34     -0.127854422668E+14     -0.776977611571E+13     -0.515707161262E+06      0.848503101664E+06      0.563137914413E-01      0.342221678839E-01
     2      0.397356753599E+08      0.397800000000E+34     -0.130994204853E+14     -0.722796176617E+13     -0.479747931175E+06      0.869338451052E+06      0.576962160232E-01      0.318354574492E-01
     2      0.403663953599E+08      0.397800000000E+34     -0.133904503205E+14     -0.667348439339E+13     -0.442948523813E+06      0.888650664244E+06      0.589775369766E-01      0.293930124195E-01
     2      0.409971153599E+08      0.397800000000E+34     -0.136580221073E+14     -0.610731546828E+13     -0.405373423384E+06      0.906405932758E+06      0.601555122416E-01      0.268991137611E-01
     2      0.416278353599E+08      0.397800000000E+34     -0.139016672854E+14     -0.553044692826E+13     -0.367088471287E+06      0.922573176960E+06      0.612280809633E-01      0.243581323977E-01
     2      0.422585553599E+08      0.397800000000E+34     -0.141209592198E+14     -0.494388943875E+13     -0.328160750676E+06      0.937124100388E+06      0.621933670897E-01      0.217745215413E-01
     2      0.428892753599E+08      0.397800000000E+34     -0.143155139468E+14     -0.434867062197E+13     -0.288658468850E+06      0.950033239198E+06      0.630496826441E-01      0.191528088799E-01
     2      0.435199953599E+08      0.397800000000E+34     -0.144849908451E+14     -0.374583325601E+13     -0.248650837685E+06      0.961278006643E+06      0.637955306678E-01      0.164975886362E-01
     2      0.441507153599E+08      0.397800000000E+34     -0.146290932317E+14     -0.313643344751E+13     -0.208207952314E+06      0.970838732503E+06      0.644296078273E-01      0.138135135103E-01
     2      0.447814353599E+08      0.397800000000E+34     -0.147475688803E+14     -0.252153878109E+13     -0.167400668275E+06      0.978698697401E+06      0.649508066813E-01      0.111052865214E-01
     2      0.454121553599E+08      0.397800000000E+34     -0.148402104615E+14     -0.190222644870E+13     -0.126300477332E+06      0.984844161943E+06      0.653582176046E-01      0.837765276237E-02
     2      0.460428753599E+08      0.397800000000E+34     -0.149068559050E+14     -0.127958136227E+13     -0.849793821903E+05      0.989264390642E+06      0.656511303646E-01      0.563539108189E-02
     2      0.466735953599E+08      0.397800000000E+34     -0.149473886819E+14     -0.654694252954E+12     -0.435097703339E+05      0.991951670566E+06      0.658290353478E-01      0.288330570891E-02
     2      0.473043153599E+08      0.397800000000E+34     -0.149617380074E+14     -0.286597602484E+11     -0.196428719530E+04      0.992901324696E+06      0.658916244354E-01      0.126217833634E-03
     2      0.479350353599E+08      0.397800000000E+34     -0.149498789638E+14      0.597425485650E+12      0.395842911144E+05      0.992111719963E+06      0.658387915251E-01     -0.263104283965E-02
     2      0.485657553599E+08      0.397800000000E+34     -0.149118325423E+14      0.122246478484E+13      0.810631852926E+05      0.989584269950E+06      0.656706326990E-01     -0.538364655350E-02
     2      0.491964753599E+08      0.397800000000E+34     -0.148476656049E+14      0.184536328876E+13      0.122399740327E+06      0.985323432259E+06      0.653874460374E-01     -0.812677195692E-02
     2      0.498271953599E+08      0.397800000000E+34     -0.147574907660E+14      0.246502991787E+13      0.163521552749E+06      0.979336700548E+06      0.649897310794E-01     -0.108556145489E-01
     2      0.504579153599E+08      0.397800000000E+34     -0.146414661939E+14      0.308037927267E+13      0.204356597432E+06      0.971634591246E+06      0.644781879294E-01     -0.135653950913E-01
     2      0.510886353599E+08      0.397800000000E+34     -0.144997953320E+14      0.369033353460E+13      0.244833353725E+06      0.962230624983E+06      0.638537160144E-01     -0.162513679760E-01
     2      0.517193553599E+08      0.397800000000E+34     -0.143327265412E+14      0.429382435366E+13      0.284880930676E+06      0.951141302754E+06      0.631174124909E-01     -0.189088295318E-01
     2      0.523500753599E+08      0.397800000000E+34     -0.141405526639E+14      0.488979471928E+13      0.324429191160E+06      0.938386076870E+06      0.622705703070E-01     -0.215331262569E-01
     2      0.529807953599E+08      0.397800000000E+34     -0.139236105093E+14      0.547720081125E+13      0.363408874664E+06      0.923987316745E+06      0.613146759220E-01     -0.241196629623E-01
     2      0.536115153599E+08      0.397800000000E+34     -0.136822802623E+14      0.605501382750E+13      0.401751718528E+06      0.907970269576E+06      0.602514066866E-01     -0.266639108117E-01
     2      0.542422353599E+08      0.397800000000E+34     -0.134169848167E+14      0.662222178543E+13      0.439390577437E+06      0.890363015987E+06      0.590826278916E-01     -0.291614152441E-01
     2      0.548729553599E+08      0.397800000000E+34     -0.131281890330E+14      0.717783129372E+13      0.476259540935E+06      0.871196420722E+06      0.578103894857E-01     -0.316078037657E-01
     2      0.555036753599E+08      0.397800000000E+34     -0.128163989230E+14      0.772086929153E+13      0.512294048778E+06      0.850504078466E+06      0.564369224731E-01     -0.339987935962E-01
     2      0.561343953599E+08      0.397800000000E+34     -0.124821607629E+14      0.825038475199E+13      0.547431003909E+06      0.828322254886E+06      0.549646349929E-01     -0.363301991584E-01
     2      0.567651153599E+08      0.397800000000E+34     -0.121260601350E+14      0.876545034701E+13      0.581608882861E+06      0.804689823015E+06      0.533961080911E-01     -0.385979393954E-01
     2      0.573958353599E+08      0.397800000000E+34     -0.117487209014E+14      0.926516407055E+13      0.614767843405E+06      0.779648195063E+06      0.517340911893E-01     -0.407980449050E-01
     2      0.580265553599E+08      0.397800000000E+34     -0.113508041102E+14      0.974865081750E+13      0.646849829239E+06      0.753241249803E+06      0.499814972602E-01     -0.429266648771E-01
     2      0.586572753599E+08      0.397800000000E+34     -0.109330068375E+14      0.102150639153E+14      0.677798671549E+06      0.725515255635E+06      0.481413977183E-01     -0.449800738237E-01
     2      0.592879953599E+08      0.397800000000E+34     -0.104960609650E+14      0.106635866059E+14      0.707560187257E+06      0.696518789483E+06      0.462170170335E-01     -0.469546780882E-01
     2      0.599187153599E+08      0.397800000000E+34     -0.100407318979E+14      0.110934334750E+14      0.736082273788E+06      0.666302651651E+06      0.442117270780E-01     -0.488470221237E-01
     2      0.605494353599E+08      0.397800000000E+34     -0.956781722388E+13      0.115038518266E+14      0.763315000189E+06      0.634919776804E+06      0.421290412166E-01     -0.506537945294E-01
     2      0.611801553599E+08      0.397800000000E+34     -0.907814531544E+13      0.118941230002E+14      0.789210694446E+06      0.602425141212E+06      0.399726081503E-01     -0.523718338337E-01
     2      0.618108753599E+08      0.397800000000E+34     -0.857257387875E+13      0.122635636282E+14      0.813724026840E+06      0.568875666431E+06      0.377462055237E-01     -0.539981340157E-01
     2      0.624415953599E+08      0.397800000000E+34     -0.805198845112E+13      0.126115268317E+14      0.836812089196E+06      0.534330119592E+06      0.354537333085E-01     -0.555298497529E-01
     2      0.630723153599E+08      0.397800000000E+34     -0.751730084984E+13      0.129374033520E+14      0.858434469903E+06      0.498849010465E+06      0.330992069734E-01     -0.569643013895E-01
     2      0.637030353599E+08      0.397800000000E+34     -0.696944757498E+13      0.132406226168E+14      0.878553324545E+06      0.462494485474E+06      0.306867504532E-01     -0.582989796128E-01
     2      0.643337553599E+08      0.397800000000E+34     -0.640938816920E+13      0.135206537382E+14      0.897133442056E+06      0.425330218868E+06      0.282205889290E-01     -0.595315498332E-01
     2      0.649644753599E+08      0.397800000000E+34     -0.583810353713E+13      0.137770064410E+14      0.914142306247E+06      0.387421301218E+06      0.257050414322E-01     -0.606598562573E-01
     2      0.655951953599E+08      0.397800000000E+34     -0.525659422755E+13      0.140092319209E+14      0.929550152632E+06      0.348834125442E+06      0.231445132855E-01     -0.616819256494E-01
     2      0.662259153599E+08      0.397800000000E+34     -0.466587868116E+13      0.142169236287E+14      0.943330020427E+06      0.309636270564E+06      0.205434883934E-01     -0.625959707730E-01
     2      0.668566353599E+08      0.397800000000E+34     -0.406699144713E+13      0.143997179815E+14      0.955457799648E+06      0.269896383397E+06      0.179065213965E-01     -0.634003935074E-01
     2      0.674873553599E+08      0.397800000000E+34     -0.346098137150E+13      0.145572949983E+14      0.965912273222E+06      0.229684058373E+06      0.152382297025E-01     -0.640937876344E-01
     2      0.681180753599E+08      0.397800000000E+34     -0.284890976066E+13      0.146893788597E+14      0.974675154030E+06      0.189069715712E+06      0.125432854082E-01     -0.646749412885E-01
     2      0.687487953599E+08      0.397800000000E+34     -0.223184852295E+13      0.147957383894E+14      0.981731116833E+06      0.148124478156E+06      0.982640712683E-02     -0.651428390686E-01
     2      0.693795153599E+08      0.397800000000E+34     -0.161087829195E+13      0.148761874586E+14      0.987067825013E+06      0.106920046485E+06      0.709235173422E-02     -0.654966638063E-01
     2      0.700102353599E+08      0.397800000000E+34     -0.987086534343E+12      0.149305853108E+14      0.990675952083E+06      0.655285740149E+05      0.434590604899E-02     -0.657357979871E-01
     2      0.706409553599E+08      0.397800000000E+34     -0.361565646019E+12      0.149588368075E+14      0.992549197942E+06      0.240225403185E+05      0.159187846058E-02     -0.658598248243E-01
     2      0.712716753599E+08      0.397800000000E+34      0.264588960468E+12      0.149608925942E+14      0.992684299825E+06     -0.175253756244E+05     -0.116490947990E-02     -0.658685289811E-01
     2      0.719023953599E+08      0.397800000000E+34      0.890280773677E+12      0.149367491857E+14      0.991081037950E+06     -0.590424226211E+05     -0.391963149144E-02     -0.657618969420E-01
     2      0.725331153599E+08      0.397800000000E+34      0.151441410292E+13      0.148864489719E+14      0.987742235842E+06     -0.100455904583E+06     -0.666746500297E-02     -0.655401170307E-01
     2      0.731638353599E+08      0.397800000000E+34      0.213589599646E+13      0.148100801428E+14      0.982673755335E+06     -0.141693307742E+06     -0.940359958634E-02     -0.652035790764E-01
     2      0.737945553599E+08      0.397800000000E+34      0.275363815483E+13      0.147077765334E+14      0.975884486257E+06     -0.182682427549E+06     -0.121232453681E-01     -0.647528737283E-01
     2      0.744252753599E+08      0.397800000000E+34      0.336655883605E+13      0.145797173890E+14      0.967386330823E+06     -0.223351495024E+06     -0.148216414050E-01     -0.641887914185E-01
     2      0.750559953599E+08      0.397800000000E+34      0.397358474924E+13      0.144261270506E+14      0.957194182768E+06     -0.263629302344E+06     -0.174940640090E-01     -0.635123209776E-01
     2      0.756867153599E+08      0.397800000000E+34      0.457365293353E+13      0.142472745618E+14      0.945325901232E+06     -0.303445327455E+06     -0.201358350075E-01     -0.627246479023E-01
     2      0.763174353599E+08      0.397800000000E+34      0.516571261880E+13      0.140434731973E+14      0.931802279480E+06     -0.342729857470E+06     -0.227423299232E-01     -0.618271522807E-01
     2      0.769481553599E+08      0.397800000000E+34      0.574872706504E+13      0.138150799141E+14      0.916647008471E+06     -0.381414110661E+06     -0.253089860609E-01     -0.608214063775E-01
     2      0.775788753599E+08      0.397800000000E+34      0.632167537722E+13      0.135624947257E+14      0.899886635378E+06     -0.419430356823E+06     -0.278313104869E-01     -0.597091718833E-01
     2      0.782095953599E+08      0.397800000000E+34      0.688355429235E+13      0.132861600022E+14      0.881550517099E+06     -0.456712035789E+06     -0.303048878852E-01     -0.584923968334E-01
     2      0.788403153599E+08      0.397800000000E+34      0.743337993565E+13      0.129865596947E+14      0.861670768864E+06     -0.493193873906E+06     -0.327253882800E-01     -0.571732122010E-01
     2      0.794710353599E+08      0.397800000000E+34      0.797018954289E+13      0.126642184884E+14      0.840282208013E+06     -0.528811998261E+06     -0.350885746079E-01     -0.557539281708E-01
     2      0.801017553599E+08      0.397800000000E+34      0.849304314564E+13      0.123197008834E+14      0.817422293049E+06     -0.563504048458E+06     -0.373903101290E-01     -0.542370300994E-01
     2      0.807324753599E+08      0.397800000000E+34      0.900102521671E+13      0.119536102061E+14      0.793131058072E+06     -0.597209285745E+06     -0.396265656628E-01     -0.526251741702E-01
     2      0.813631953599E+08      0.397800000000E+34      0.949324627274E+13      0.115665875532E+14      0.767451042708E+06     -0.629868699308E+06     -0.417934266358E-01     -0.509211827485E-01
     2      0.819939153599E+08      0.397800000000E+34      0.996884443129E+13      0.111593106686E+14      0.740427217655E+06     -0.661425109552E+06     -0.438870999303E-01     -0.491280394475E-01
     2      0.826246353599E+08      0.397800000000E+34      0.104269869196E+14      0.107324927571E+14      0.712106905972E+06     -0.691823268167E+06     -0.459039205204E-01     -0.472488839113E-01
     2      0.832553553599E+08      0.397800000000E+34      0.108668715321E+14      0.102868812353E+14      0.682539700261E+06     -0.721009954826E+06     -0.478403578850E-01     -0.452870063258E-01
     2      0.838860753599E+08      0.397800000000E+34      0.112877280354E+14      0.982325642336E+13      0.651777375866E+06     -0.748934070337E+06     -0.496930221857E-01     -0.432458416656E-01
     2      0.845167953599E+08      0.397800000000E+34      0.116888195156E+14      0.934243017840E+13      0.619873800264E+06     -0.775546726078E+06     -0.514586702001E-01     -0.411289636884E-01
     2      0.851475153599E+08      0.397800000000E+34      0.120694436693E+14      0.884524447325E+13      0.586884838785E+06     -0.800801329582E+06     -0.531342109981E-01     -0.389400786852E-01
     2      0.857782353599E+08      0.397800000000E+34      0.124289340325E+14      0.833256992225E+13      0.552868256837E+06     -0.824653666088E+06     -0.547167113532E-01     -0.366830190001E-01
     2      0.864089553599E+08      0.397800000000E+34      0.127666611473E+14      0.780530425700E+13      0.517883618812E+06     -0.847061975952E+06     -0.562034008783E-01     -0.343617363279E-01
     2      0.870396753599E+08      0.397800000000E+34      0.130820336642E+14      0.726437075453E+13      0.481992183828E+06     -0.867987027750E+06     -0.575916768768E-01     -0.319802948033E-01
     2      0.876703953599E+08      0.397800000000E+34      0.133744993770E+14      0.671071662089E+13      0.445256798515E+06     -0.887392186971E+06     -0.588791089019E-01     -0.295428638929E-01
     2      0.883011153599E+08      0.397800000000E+34      0.136435461898E+14      0.614531133270E+13      0.407741787015E+06     -0.905243480159E+06     -0.600634430137E-01     -0.270537111026E-01
     2      0.889318353599E+08      0.397800000000E+34      0.138887030132E+14      0.556914493982E+13      0.369512838395E+06     -0.921509654404E+06     -0.611426057293E-01     -0.245171945127E-01
     2      0.895625553599E+08      0.397800000000E+34      0.141095405897E+14      0.498322633191E+13      0.330636891664E+06     -0.936162232078E+06     -0.621147076568E-01     -0.219377551542E-01
     2      0.901932753598E+08      0.397800000000E+34      0.143056722445E+14      0.438858147203E+13      0.291182018605E+06     -0.949175560707E+06     -0.629780468081E-01     -0.193199092391E-01
     2      0.908239953598E+08      0.397800000000E+34      0.144767545629E+14      0.378625160035E+13      0.251217304614E+06     -0.960526857908E+06     -0.637311115837E-01     -0.166682402591E-01
     2      0.914547153598E+08      0.397800000000E+34      0.146224879916E+14      0.317729141107E+13      0.210812727770E+06     -0.970196251302E+06     -0.643725834251E-01     -0.139873909653E-01
     2      0.920854353598E+08      0.397800000000E+34      0.147426173632E+14      0.256276720578E+13      0.170039036326E+06     -0.978166813333E+06     -0.649013391297E-01     -0.112820552440E-01
     2      0.927161553598E+08      0.397800000000E+34      0.148369323426E+14      0.194375502645E+13      0.128967624861E+06     -0.984424590934E+06     -0.653164528238E-01     -0.855696990150E-02
     2      0.933468753598E+08      0.397800000000E+34      0.149052677959E+14      0.132133877144E+13      0.876704092827E+05     -0.988958629992E+06     -0.656171975908E-01     -0.581690637409E-02
     2      0.939775953598E+08      0.397800000000E+34      0.149475040792E+14      0.696608297585E+12      0.462197009238E+05     -0.991760994555E+06     -0.658030467507E-01     -0.306666237588E-02
     2      0.946083153598E+08      0.397800000000E+34      0.149635672481E+14      0.706575119881E+11      0.468807993629E+04     -0.992826780764E+06     -0.658736747902E-01     -0.311053500080E-03
     2      0.952390353598E+08      0.397800000000E+34      0.149534291873E+14     -0.555417543429E+12     -0.368517317895E+05     -0.992154125474E+06     -0.658289579397E-01      0.244509521176E-02
     2      0.958697553598E+08      0.397800000000E+34      0.149171076602E+14     -0.118052061106E+13     -0.783269979574E+05     -0.989744209547E+06     -0.656689743980E-01      0.519695771797E-02
     2      0.965004753598E+08      0.397800000000E+34      0.148546662771E+14     -0.180355713719E+13     -0.119665095229E+06     -0.985601255826E+06     -0.653940042027E-01      0.793971542741E-02
     2      0.971311953598E+08      0.397800000000E+34      0.147662143846E+14     -0.242343618857E+13     -0.160793640394E+06     -0.979732521765E+06     -0.650045287473E-01      0.106685656380E-01
     2      0.977619153598E+08      0.397800000000E+34      0.146519068737E+14     -0.303907236270E+13     -0.201640617124E+06     -0.972148286764E+06     -0.645012299462E-01      0.133787299482E-01
     2      0.983926353598E+08      0.397800000000E+34      0.145119439087E+14     -0.364938768844E+13     -0.242134502090E+06     -0.962861834196E+06     -0.638849890470E-01      0.160654626265E-01
     2      0.990233553598E+08      0.397800000000E+34      0.143465705770E+14     -0.425331351365E+13     -0.282204390220E+06     -0.951889428178E+06     -0.631568850951E-01      0.187240589250E-01
     2      0.996540753598E+08      0.397800000000E+34      0.141560764594E+14     -0.484979237649E+13     -0.321780118876E+06     -0.939250285123E+06     -0.623181930503E-01      0.213498633211E-01
     2      0.100284795360E+09      0.397800000000E+34      0.139407951237E+14     -0.543777985717E+13     -0.360792390742E+06     -0.924966540111E+06     -0.613703815606E-01      0.239382776747E-01
     2      0.100915515360E+09      0.397800000000E+34      0.137011035399E+14     -0.601624640687E+13     -0.399172895194E+06     -0.909063208158E+06     -0.603151103961E-01      0.264847692847E-01
