 # Tag              Time [sec]                Mass [g]             posx [code]             posy [code]             velx [code]             vely [code]             accx [code]             accy [code]
     1      0.996540753598E+08      0.198900000000E+34     -0.283121529188E+14      0.969958475298E+13      0.643560237752E+06      0.187850057025E+07      0.124636386101E+00     -0.426997266423E-01
     1      0.100284795360E+09      0.198900000000E+34     -0.278815902473E+14      0.108755597143E+14      0.721584781485E+06      0.184993308022E+07      0.122740763121E+00     -0.478765553495E-01
     1      0.100915515360E+09      0.198900000000E+34     -0.274022070798E+14      0.120324928137E+14      0.798345790388E+06      0.181812641632E+07      0.120630220792E+00     -0.529695385695E-01
     1      0.101546235360E+09      0.198900000000E+34     -0.268748428413E+14      0.131683583012E+14      0.873708855888E+06      0.178313628086E+07      0.118308455096E+00     -0.579697576641E-01
     1      0.102176955360E+09      0.198900000000E+34     -0.263004209717E+14      0.142811673221E+14      0.947542017518E+06      0.174502395096E+07      0.115779531993E+00     -0.628684563888E-01
     1      0.102807675360E+09      0.198900000000E+34     -0.256799473086E+14      0.153689713995E+14      0.101971599406E+07      0.170385617126E+07      0.113047880312E+00     -0.676570562397E-01
     1      0.103438395360E+09      0.198900000000E+34     -0.250145083256E+14      0.164298658467E+14      0.109010441001E+07      0.165970503705E+07      0.110118283999E+00     -0.723271714890E-01
     1      0.104069115360E+09      0.198900000000E+34     -0.243052692298E+14      0.174619931026E+14      0.115858401693E+07      0.161264786801E+07      0.106995873747E+00     -0.768706238847E-01
     1      0.104699835360E+09      0.198900000000E+34     -0.235534719210E+14      0.184635459846E+14      0.122503490939E+07      0.156276707287E+07      0.103686118013E+00     -0.812794569873E-01
     1      0.105330555360E+09      0.198900000000E+34     -0.227604328167E+14      0.194327708533E+14      0.128934073497E+07      0.151015000502E+07      0.100194813447E+00     -0.855459501180E-01
     1      0.105961275360E+09      0.198900000000E+34     -0.219275405465E+14      0.203679706833E+14      0.135138889812E+07      0.145488880959E+07      0.965280747384E-01     -0.896626318951E-01
     1      0.106591995360E+09      0.198900000000E+34     -0.210562535203E+14      0.212675080354E+14      0.141107075737E+07      0.139708026201E+07      0.926923239103E-01     -0.936222933337E-01
     1      0.107222715360E+09      0.198900000000E+34     -0.201480973736E+14      0.221298079237E+14      0.146828181573E+07      0.133682559852E+07      0.886942790690E-01     -0.974180004859E-01
     1      0.107853435360E+09      0.198900000000E+34     -0.192046622958E+14      0.229533605737E+14      0.152292190366E+07      0.127423033885E+07      0.845409426357E-01     -0.101043106599E+00
     1      0.108484155360E+09      0.198900000000E+34     -0.182276002448E+14      0.237367240659E+14      0.157489535460E+07      0.120940410137E+07      0.802395890782E-01     -0.104491263772E+00
     1      0.109114875360E+09      0.198900000000E+34     -0.172186220539E+14      0.244785268614E+14      0.162411117258E+07      0.114246041105E+07      0.757977521640E-01     -0.107756434085E+00
     1      0.109745595360E+09      0.198900000000E+34     -0.161794944348E+14      0.251774702027E+14      0.167048319158E+07      0.107351650060E+07      0.712232117590E-01     -0.110832900189E+00
     1      0.110376315360E+09      0.198900000000E+34     -0.151120368840E+14      0.258323303884E+14      0.171393022651E+07      0.100269310509E+07      0.665239801921E-01     -0.113715275331E+00
     1      0.111007035360E+09      0.198900000000E+34     -0.140181184950E+14      0.264419609156E+14      0.175437621540E+07      0.930114250427E+06      0.617082882124E-01     -0.116398512800E+00
     1      0.111637755360E+09      0.198900000000E+34     -0.128996546854E+14      0.270052944873E+14      0.179175035265E+07      0.855907036035E+06      0.567845705621E-01     -0.118877914779E+00
     1      0.112268475360E+09      0.198900000000E+34     -0.117586038415E+14      0.275213448813E+14      0.182598721306E+07      0.780201412210E+06      0.517614511907E-01     -0.121149140577E+00
     1      0.112899195360E+09      0.198900000000E+34     -0.105969638883E+14      0.279892086765E+14      0.185702686639E+07      0.703129952422E+06      0.466477281367E-01     -0.123208214246E+00
     1      0.113529915360E+09      0.198900000000E+34     -0.941676879032E+13      0.284080668343E+14      0.188481498232E+07      0.624827621035E+06      0.414523581038E-01     -0.125051531547E+00
     1      0.114160635360E+09      0.198900000000E+34     -0.822008498880E+13      0.287771861326E+14      0.190930292561E+07      0.545431536839E+06      0.361844407574E-01     -0.126675866271E+00
     1      0.114791355360E+09      0.198900000000E+34     -0.700900778250E+13      0.290959204490E+14      0.193044784123E+07      0.465080732798E+06      0.308532027706E-01     -0.128078375894E+00
     1      0.115422075360E+09      0.198900000000E+34     -0.578565765781E+13      0.293637118912E+14      0.194821272940E+07      0.383915912452E+06      0.254679816469E-01     -0.129256606554E+00
     1      0.116052795360E+09      0.198900000000E+34     -0.455217657475E+13      0.295800917735E+14      0.196256651032E+07      0.302079203383E+06      0.200382093477E-01     -0.130208497353E+00
     1      0.116683515360E+09      0.198900000000E+34     -0.331072421544E+13      0.297446814364E+14      0.197348407855E+07      0.219713908194E+06      0.145733957550E-01     -0.130932383965E+00
     1      0.117314235360E+09      0.198900000000E+34     -0.206347420159E+13      0.298571929087E+14      0.198094634690E+07      0.136964253429E+06      0.908311199652E-02     -0.131427001550E+00
     1      0.117944955360E+09      0.198900000000E+34     -0.812610287537E+12      0.299174294106E+14      0.198494027980E+07      0.539751368746E+05      0.357697366364E-02     -0.131691486961E+00
     1      0.118575675360E+09      0.198900000000E+34      0.439677464289E+12      0.299252856971E+14      0.198545891600E+07     -0.291081263090E+05     -0.193537604811E-02     -0.131725380251E+00
     1      0.119206395360E+09      0.198900000000E+34      0.169119651896E+13      0.298807482413E+14      0.198250138067E+07     -0.112140058180E+06     -0.744428324702E-02     -0.131528625471E+00
     1      0.119837115360E+09      0.198900000000E+34      0.293975570889E+13      0.297838952563E+14      0.197607288681E+07     -0.194975272894E+06     -0.129401002713E-01     -0.131101570760E+00
     1      0.120467835360E+09      0.198900000000E+34      0.418316907117E+13      0.296348965572E+14      0.196618472598E+07     -0.277468731405E+06     -0.184132026037E-01     -0.130444967718E+00
     1      0.121098555360E+09      0.198900000000E+34      0.541925967573E+13      0.294340132618E+14      0.195285424840E+07     -0.359475995562E+06     -0.238540057451E-01     -0.129559970081E+00
     1      0.121729275360E+09      0.198900000000E+34      0.664586343759E+13      0.291815973322E+14      0.193610483239E+07     -0.440853481133E+06     -0.292529820168E-01     -0.128448131683E+00
     1      0.122359995360E+09      0.198900000000E+34      0.786083290651E+13      0.288780909569E+14      0.191596584326E+07     -0.521458709333E+06     -0.346006772623E-01     -0.127111403719E+00
     1      0.122990715360E+09      0.198900000000E+34      0.906204102736E+13      0.285240257741E+14      0.189247258172E+07     -0.601150556398E+06     -0.398877274190E-01     -0.125552131306E+00
     1      0.123621435360E+09      0.198900000000E+34      0.102473848647E+14      0.281200219398E+14      0.186566622188E+07     -0.679789500779E+06     -0.451048749314E-01     -0.123773049359E+00
     1      0.124252155360E+09      0.198900000000E+34      0.114147892850E+14      0.276667870398E+14      0.183559373892E+07     -0.757237867507E+06     -0.502429849753E-01     -0.121777277779E+00
     1      0.124882875360E+09      0.198900000000E+34      0.125622105902E+14      0.271651148485E+14      0.180230782664E+07     -0.833360069325E+06     -0.552930614661E-01     -0.119568315964E+00
     1      0.125513595360E+09      0.198900000000E+34      0.136876400954E+14      0.266158839376E+14      0.176586680500E+07     -0.908022844136E+06     -0.602462628221E-01     -0.117150036658E+00
     1      0.126144315360E+09      0.198900000000E+34      0.147891076464E+14      0.260200561355E+14      0.172633451771E+07     -0.981095488368E+06     -0.650939174556E-01     -0.114526679146E+00
     1      0.126775035360E+09      0.198900000000E+34      0.158646850683E+14      0.253786748413E+14      0.168378022027E+07     -0.105245008584E+07     -0.698275389637E-01     -0.111702841796E+00
     1      0.127405755360E+09      0.198900000000E+34      0.169124895410E+14      0.246928631959E+14      0.163827845842E+07     -0.112196173175E+07     -0.744388409938E-01     -0.108683473989E+00
     1      0.128036475360E+09      0.198900000000E+34      0.179306868956E+14      0.239638221131E+14      0.158990893741E+07     -0.118950875132E+07     -0.789197517553E-01     -0.105473867415E+00
     1      0.128667195360E+09      0.198900000000E+34      0.189174948243E+14      0.231928281755E+14      0.153875638217E+07     -0.125497291283E+07     -0.832624281547E-01     -0.102079646782E+00
     1      0.129297915360E+09      0.198900000000E+34      0.198711860009E+14      0.223812313970E+14      0.148491038870E+07     -0.131823963455E+07     -0.874592695267E-01     -0.985067599389E-01
     1      0.129928635360E+09      0.198900000000E+34      0.207900911031E+14      0.215304528570E+14      0.142846526702E+07     -0.137919818533E+07     -0.915029309397E-01     -0.947614674273E-01
     1      0.130559355360E+09      0.198900000000E+34      0.216726017347E+14      0.206419822106E+14      0.136951987570E+07     -0.143774187833E+07     -0.953863360497E-01     -0.908503314914E-01
     1      0.131190075360E+09      0.198900000000E+34      0.225171732398E+14      0.197173750784E+14      0.130817744860E+07     -0.149376825775E+07     -0.991026894831E-01     -0.867802045580E-01
     1      0.131820795360E+09      0.198900000000E+34      0.233223274062E+14      0.187582503210E+14      0.124454541387E+07     -0.154717927807E+07     -0.102645488724E+00     -0.825582172084E-01
     1      0.132451515360E+09      0.198900000000E+34      0.240866550512E+14      0.177662872027E+14      0.117873520560E+07     -0.159788147556E+07     -0.106008535487E+00     -0.781917656646E-01
     1      0.133082235360E+09      0.198900000000E+34      0.248088184876E+14      0.167432224503E+14      0.111086206850E+07     -0.164578613179E+07     -0.109185946555E+00     -0.736884988105E-01
     1      0.133712955360E+09      0.198900000000E+34      0.254875538636E+14      0.156908472099E+14      0.104104485594E+07     -0.169080942875E+07     -0.112172164062E+00     -0.690563047723E-01
     1      0.134343675360E+09      0.198900000000E+34      0.261216733733E+14      0.146110039105E+14      0.969405821622E+06     -0.173287259540E+07     -0.114961965205E+00     -0.643032970807E-01
     1      0.134974395360E+09      0.198900000000E+34      0.267100673346E+14      0.135055830358E+14      0.896070405339E+06     -0.177190204540E+07     -0.117550471370E+00     -0.594378004403E-01
     1      0.135605115360E+09      0.198900000000E+34      0.272517061292E+14      0.123765198140E+14      0.821167013192E+06     -0.180782950572E+07     -0.119933156644E+00     -0.544683361301E-01
     1      0.136235835360E+09      0.198900000000E+34      0.277456420033E+14      0.112257908280E+14      0.744826792596E+06     -0.184059213589E+07     -0.122105855723E+00     -0.494036070619E-01
     1      0.136866555360E+09      0.198900000000E+34      0.281910107242E+14      0.100554105539E+14      0.667183402523E+06     -0.187013263781E+07     -0.124064771168E+00     -0.442524825226E-01
     1      0.137497275360E+09      0.198900000000E+34      0.285870330909E+14      0.886742783363E+13      0.588372779353E+06     -0.189639935576E+07     -0.125806480032E+00     -0.390239826267E-01
     1      0.138127995360E+09      0.198900000000E+34      0.289330162953E+14      0.766392228667E+13      0.508532898763E+06     -0.191934636661E+07     -0.127327939822E+00     -0.337272625072E-01
     1      0.138758715360E+09      0.198900000000E+34      0.292283551332E+14      0.644700066909E+13      0.427803534066E+06     -0.193893355989E+07     -0.128626493791E+00     -0.283715962719E-01
     1      0.139389435360E+09      0.198900000000E+34      0.294725330602E+14      0.521879318458E+13      0.346326011416E+06     -0.195512670774E+07     -0.129699875559E+00     -0.229663607545E-01
     1      0.140020155360E+09      0.198900000000E+34      0.296651230940E+14      0.398144975489E+13      0.264242962323E+06     -0.196789752451E+07     -0.130546213051E+00     -0.175210190872E-01
     1      0.140650875360E+09      0.198900000000E+34      0.298057885584E+14      0.273713625589E+13      0.181698073898E+06     -0.197722371602E+07     -0.131164031732E+00     -0.120451041253E-01
     1      0.141281595360E+09      0.198900000000E+34      0.298942836706E+14      0.148803072588E+13      0.988358372765E+05     -0.198308901821E+07     -0.131552257162E+00     -0.654820175231E-02
     1      0.141912315360E+09      0.198900000000E+34      0.299304539679E+14      0.236319552820E+12      0.158012946502E+05     -0.198548322536E+07     -0.131710216837E+00     -0.103993409448E-02
     1      0.142543035360E+09      0.198900000000E+34      0.299142365759E+14     -0.101580635285E+13     -0.672602146354E+05     -0.198440220761E+07     -0.131637641330E+00      0.447005732528E-02
     1      0.143173755360E+09      0.198900000000E+34      0.298456603155E+14     -0.226615539312E+13     -0.150203308488E+06     -0.197984791789E+07     -0.131334664731E+00      0.997212846486E-02
     1      0.143804475360E+09      0.198900000000E+34      0.297248456494E+14     -0.351253911837E+13     -0.232882816523E+06     -0.197182838817E+07     -0.130801824375E+00      0.154566496421E-01
     1      0.144435195360E+09      0.198900000000E+34      0.295520044689E+14     -0.475277605751E+13     -0.315154034132E+06     -0.196035771511E+07     -0.130040059862E+00      0.209140223865E-01
     1      0.145065915360E+09      0.198900000000E+34      0.293274397199E+14     -0.598469553582E+13     -0.396872975701E+06     -0.194545603505E+07     -0.129050711384E+00      0.263346962329E-01
     1      0.145696635360E+09      0.198900000000E+34      0.290515448702E+14     -0.720614147365E+13     -0.477896626564E+06     -0.192714948850E+07     -0.127835517339E+00      0.317091854296E-01
     1      0.146327355360E+09      0.198900000000E+34      0.287248032178E+14     -0.841497615939E+13     -0.558083193224E+06     -0.190547017405E+07     -0.126396611260E+00      0.370280855299E-01
     1      0.146958075360E+09      0.198900000000E+34      0.283477870428E+14     -0.960908399008E+13     -0.637292351420E+06     -0.188045609192E+07     -0.124736518041E+00      0.422820898393E-01
     1      0.147588795360E+09      0.198900000000E+34      0.279211566028E+14     -0.107863751732E+14     -0.715385491600E+06     -0.185215107714E+07     -0.122858149493E+00      0.474620056887E-01
     1      0.148219515360E+09      0.198900000000E+34      0.274456589751E+14     -0.119447893831E+14     -0.792225961376E+06     -0.182060472259E+07     -0.120764799211E+00      0.525587705065E-01
     1      0.148850235360E+09      0.198900000000E+34      0.269221267464E+14     -0.130822993655E+14     -0.867679304535E+06     -0.178587229191E+07     -0.118460136786E+00      0.575634676605E-01
     1      0.149480955360E+09      0.198900000000E+34      0.263514765537E+14     -0.141969144844E+14     -0.941613496181E+06     -0.174801462255E+07     -0.115948201350E+00      0.624673420416E-01
     1      0.150111675360E+09      0.198900000000E+34      0.257347074776E+14     -0.152866842042E+14     -0.101389917362E+07     -0.170709801903E+07     -0.113233394482E+00      0.672618153643E-01
     1      0.150742395361E+09      0.198900000000E+34      0.250728992917E+14     -0.163497015018E+14     -0.108440986254E+07     -0.166319413669E+07     -0.110320472484E+00      0.719385011548E-01
     1      0.151373115361E+09      0.198900000000E+34      0.243672105707E+14     -0.173841062025E+14     -0.115302219817E+07     -0.161637985607E+07     -0.107214538029E+00      0.764892194021E-01
     1      0.152003835361E+09      0.198900000000E+34      0.236188766611E+14     -0.183880882335E+14     -0.121961614094E+07     -0.156673714818E+07     -0.103921031216E+00      0.809060108463E-01
     1      0.152634555361E+09      0.198900000000E+34      0.228292075174E+14     -0.193598907897E+14     -0.128407518631E+07     -0.151435293083E+07     -0.100445720026E+00      0.851811508798E-01
     1      0.153265275361E+09      0.198900000000E+34      0.219995854078E+14     -0.202978134064E+14     -0.134628656845E+07     -0.145931891639E+07     -0.967946902158E-01      0.893071630355E-01
     1      0.153895995361E+09      0.198900000000E+34      0.211314624940E+14     -0.212002149329E+14     -0.140614145730E+07     -0.140173145113E+07     -0.929743346504E-01      0.932768320408E-01
     1      0.154526715361E+09      0.198900000000E+34      0.202263582881E+14     -0.220655164026E+14     -0.146353514879E+07     -0.134169134648E+07     -0.889913421066E-01      0.970832164135E-01
     1      0.155157435361E+09      0.198900000000E+34      0.192858569924E+14     -0.228922037939E+14     -0.151836724780E+07     -0.127930370252E+07     -0.848526855570E-01      0.100719660578E+00
     1      0.155788155361E+09      0.198900000000E+34      0.183116047260E+14     -0.236788306776E+14     -0.157054184358E+07     -0.121467772394E+07     -0.805656099606E-01      0.104179806480E+00
     1      0.156418875361E+09      0.198900000000E+34      0.173053066431E+14     -0.244240207459E+14     -0.161996767736E+07     -0.114792652889E+07     -0.761376195798E-01      0.107457604682E+00
     1      0.157049595361E+09      0.198900000000E+34      0.162687239482E+14     -0.251264702185E+14     -0.166655830173E+07     -0.107916695095E+07     -0.715764648462E-01      0.110547324918E+00
     1      0.157680315361E+09      0.198900000000E+34      0.152036708136E+14     -0.257849501219E+14     -0.171023223167E+07     -0.100851933463E+07     -0.668901287975E-01      0.113443566086E+00
     1      0.158311035361E+09      0.198900000000E+34      0.141120112038E+14     -0.263983084379E+14     -0.175091308689E+07     -0.936107324819E+06     -0.620868131106E-01      0.116141265674E+00
     1      0.158941755361E+09      0.198900000000E+34      0.129956556138E+14     -0.269654721171E+14     -0.178852972523E+07     -0.862057650341E+06     -0.571749237534E-01      0.118635708585E+00
     1      0.159572475361E+09      0.198900000000E+34      0.118565577254E+14     -0.274854489545E+14     -0.182301636687E+07     -0.786499902261E+06     -0.521630562826E-01      0.120922535357E+00
     1      0.160203195361E+09      0.198900000000E+34      0.106967109884E+14     -0.279573293236E+14     -0.185431270918E+07     -0.709566307130E+06     -0.470599808105E-01      0.122997749767E+00
     1      0.160833915361E+09      0.198900000000E+34      0.951814513228E+13     -0.283802877659E+14     -0.188236403206E+07     -0.631391495658E+06     -0.418746266697E-01      0.124857725792E+00
     1      0.161464635361E+09      0.198900000000E+34      0.832292261466E+13     -0.287535844331E+14     -0.190712129338E+07     -0.552112267196E+06     -0.366160668005E-01      0.126499213930E+00
     1      0.162095355361E+09      0.198900000000E+34      0.711313501258E+13     -0.290765663799E+14     -0.192854121459E+07     -0.471867350434E+06     -0.312935018890E-01      0.127919346860E+00
     1      0.162726075361E+09      0.198900000000E+34      0.589089936290E+13     -0.293486687043E+14     -0.194658635629E+07     -0.390797160747E+06     -0.259162442837E-01      0.129115644435E+00
     1      0.163356795361E+09      0.198900000000E+34      0.465835445834E+13     -0.295694155345E+14     -0.196122518343E+07     -0.309043554597E+06     -0.204937017176E-01      0.130086018002E+00
     1      0.163987515361E+09      0.198900000000E+34      0.341765710563E+13     -0.297384208594E+14     -0.197243212041E+07     -0.226749581431E+06     -0.150353608658E-01      0.130828774035E+00
     1      0.164618235361E+09      0.198900000000E+34      0.217097835212E+13     -0.298553892026E+14     -0.198018759556E+07     -0.144059233498E+06     -0.955077076548E-02      0.131342617078E+00
     1      0.165248955361E+09      0.198900000000E+34      0.920499687712E+12     -0.299201161372E+14     -0.198447807528E+07     -0.611171940353E+05     -0.404952612836E-02      0.131626652001E+00
     1      0.165879675361E+09      0.198900000000E+34     -0.331590771421E+12     -0.299324886426E+14     -0.198529608752E+07      0.219314157511E+05      0.145874942589E-02      0.131680385542E+00
     1      0.166510395361E+09      0.198900000000E+34     -0.158310211065E+13     -0.298924853003E+14     -0.198264023475E+07      0.104941290460E+06      0.696442018613E-02      0.131503727169E+00
     1      0.167141115361E+09      0.198900000000E+34     -0.283184444947E+13     -0.298001763304E+14     -0.197651519625E+07      0.187767194584E+06      0.124578551866E-01      0.131096989217E+00
     1      0.167771835361E+09      0.198900000000E+34     -0.407563277225E+13     -0.296557234668E+14     -0.196693171986E+07      0.270264216474E+06      0.179294450349E-01      0.130460886341E+00
     1      0.168402555361E+09      0.198900000000E+34     -0.531229075032E+13     -0.294593796737E+14     -0.195390660300E+07      0.352288021724E+06      0.233696187023E-01      0.129596534252E+00
     1      0.169033275361E+09      0.198900000000E+34     -0.653965454889E+13     -0.292114887015E+14     -0.193746266327E+07      0.433695105550E+06      0.287688602466E-01      0.128505447767E+00
     1      0.169663995361E+09      0.198900000000E+34     -0.775557661204E+13     -0.289124844847E+14     -0.191762869844E+07      0.514343043714E+06      0.341177254382E-01      0.127189538152E+00
     1      0.170294715361E+09      0.198900000000E+34     -0.895792941915E+13     -0.285628903813E+14     -0.189443943596E+07      0.594090741551E+06      0.394068582620E-01      0.125651109776E+00
     1      0.170925435361E+09      0.198900000000E+34     -0.101446092063E+14     -0.281633182566E+14     -0.186793547226E+07      0.672798680676E+06      0.446270072641E-01      0.123892856084E+00
     1      0.171556155361E+09      0.198900000000E+34     -0.113135396459E+14     -0.277144674122E+14     -0.183816320159E+07      0.750329162931E+06      0.497690417169E-01      0.121917854886E+00
     1      0.172186875361E+09      0.198900000000E+34     -0.124626754788E+14     -0.272171233613E+14     -0.180517473492E+07      0.826546551153E+06      0.548239675735E-01      0.119729562977E+00
     1      0.172817595362E+09      0.198900000000E+34     -0.135900060914E+14     -0.266721564544E+14     -0.176902780869E+07      0.901317506333E+06      0.597829431836E-01      0.117331810094E+00
     1      0.173448315362E+09      0.198900000000E+34     -0.146935590326E+14     -0.260805203557E+14     -0.172978568388E+07      0.974511220767E+06      0.646372947441E-01      0.114728792226E+00
     1      0.174079035362E+09      0.198900000000E+34     -0.157714034636E+14     -0.254432503744E+14     -0.168751703529E+07      0.104599964678E+07      0.693785314563E-01      0.111925064280E+00
     1      0.174709755362E+09      0.198900000000E+34     -0.168216535355E+14     -0.247614616530E+14     -0.164229583148E+07      0.111565772063E+07      0.739983603654E-01      0.108925532125E+00
     1      0.175340475362E+09      0.198900000000E+34     -0.178424716877E+14     -0.240363472161E+14     -0.159420120532E+07      0.118336358118E+07      0.784887008543E-01      0.105735444018E+00
     1      0.175971195362E+09      0.198900000000E+34     -0.188320718618E+14     -0.232691758831E+14     -0.154331731568E+07      0.124899878302E+07      0.828416987671E-01      0.102360381439E+00
     1      0.176601915362E+09      0.198900000000E+34     -0.197887226262E+14     -0.224612900478E+14     -0.148973320018E+07      0.131244850356E+07      0.870497401386E-01      0.988062493357E-01
     1      0.177232635362E+09      0.198900000000E+34     -0.207107502039E+14     -0.216141033304E+14     -0.143354261951E+07      0.137360174386E+07      0.911054645049E-01      0.950792658105E-01
     1      0.177863355362E+09      0.198900000000E+34     -0.215965414006E+14     -0.207290981036E+14     -0.137484389346E+07      0.143235152272E+07      0.950017777717E-01      0.911859512557E-01
     1      0.178494075362E+09      0.198900000000E+34     -0.224445464264E+14     -0.198078228999E+14     -0.131373972897E+07      0.148859506377E+07      0.987318646187E-01      0.871331169626E-01
     1      0.179124795362E+09      0.198900000000E+34     -0.232532816066E+14     -0.188518897020E+14     -0.125033704054E+07      0.154223397527E+07      0.102289200418E+00      0.829278532206E-01
     1      0.179755515362E+09      0.198900000000E+34     -0.240213319769E+14     -0.178629711226E+14     -0.118474676322E+07      0.159317442215E+07      0.105667562643E+00      0.785775169299E-01
     1      0.180386235362E+09      0.198900000000E+34     -0.247473537584E+14     -0.168427974788E+14     -0.111708365866E+07      0.164132729015E+07      0.108861041759E+00      0.740897187464E-01
     1      0.181016955362E+09      0.198900000000E+34     -0.254300767083E+14     -0.157931537644E+14     -0.104746611438E+07      0.168660834171E+07      0.111864051554E+00      0.694723097835E-01
     1      0.181647675362E+09      0.198900000000E+34     -0.260683063419E+14     -0.147158765275E+14     -0.976015936724E+06      0.172893836334E+07      0.114671338918E+00      0.647333678924E-01
     1      0.182278395362E+09      0.198900000000E+34     -0.266609260220E+14     -0.136128506577E+14     -0.902858137880E+06      0.176824330415E+07      0.117277993035E+00      0.598811835457E-01
     1      0.182909115362E+09      0.198900000000E+34     -0.272068989123E+14     -0.124860060881E+14     -0.828120717203E+06      0.180445440547E+07      0.119679453981E+00      0.549242453482E-01
     1      0.183539835362E+09      0.198900000000E+34     -0.277052697912E+14     -0.113373144197E+14     -0.751934437373E+06      0.183750832112E+07      0.121871520702E+00      0.498712252006E-01
     1      0.184170555362E+09      0.198900000000E+34     -0.281551667227E+14     -0.101687854714E+14     -0.674432595691E+06      0.186734722825E+07      0.123850358379E+00      0.447309631412E-01
     1      0.184801275362E+09      0.198900000000E+34     -0.285558025818E+14     -0.898246376458E+13     -0.595750790938E+06      0.189391892857E+07      0.125612505139E+00      0.395124518934E-01
     1      0.185431995362E+09      0.198900000000E+34     -0.289064764319E+14     -0.778042494601E+13     -0.516026686203E+06      0.191717693964E+07      0.127154878127E+00      0.342248211440E-01
     1      0.186062715362E+09      0.198900000000E+34     -0.292065747504E+14     -0.656477215646E+13     -0.435399768088E+06      0.193708057634E+07      0.128474778905E+00      0.288773215815E-01
     1      0.186693435362E+09      0.198900000000E+34     -0.294555725029E+14     -0.533763235137E+13     -0.354011102724E+06      0.195359502200E+07      0.129569898191E+00      0.234793087210E-01
     1      0.187324155362E+09      0.198900000000E+34     -0.296530340608E+14     -0.410115257972E+13     -0.272003089009E+06      0.196669138941E+07      0.130438319906E+00      0.180402265441E-01
     1      0.187954875362E+09      0.198900000000E+34     -0.297986139647E+14     -0.285749622767E+13     -0.189519209505E+06      0.197634677144E+07      0.131078524546E+00      0.125695909837E-01
     1      0.188585595362E+09      0.198900000000E+34     -0.298920575276E+14     -0.160883923362E+13     -0.106703779439E+06      0.198254428115E+07      0.131489391848E+00      0.707697328009E-02
     1      0.189216315362E+09      0.198900000000E+34     -0.299332012816E+14     -0.357366281264E+12     -0.237016942279E+05      0.198527308140E+07      0.131670202772E+00      0.157198323945E-02
     1      0.189847035362E+09      0.198900000000E+34     -0.299219732635E+14      0.894733022684E+12      0.593418240146E+05      0.198452840392E+07      0.131620640767E+00     -0.393574757666E-02
     1      0.190477755362E+09      0.198900000000E+34     -0.298583931405E+14      0.214526797947E+13      0.142281480555E+06      0.198031155765E+07      0.131340792343E+00     -0.943658270175E-02
     1      0.191108475362E+09      0.198900000000E+34     -0.297425721767E+14      0.339205063117E+13      0.224972162254E+06      0.197262992658E+07      0.130831146938E+00     -0.149208976249E-01
     1      0.191739195362E+09      0.198900000000E+34     -0.295747130378E+14      0.463289958889E+13      0.307269191467E+06      0.196149695689E+07      0.130092596071E+00     -0.203790966318E-01
     1      0.192369915362E+09      0.198900000000E+34     -0.293551094366E+14      0.586564384939E+13      0.389028579201E+06      0.194693213347E+07      0.129126431799E+00     -0.258016295975E-01
     1      0.193000635362E+09      0.198900000000E+34     -0.290841456197E+14      0.708812659374E+13      0.470107277069E+06      0.192896094589E+07      0.127934344474E+00     -0.311790087003E-01
     1      0.193631355362E+09      0.198900000000E+34     -0.287622956948E+14      0.829820896103E+13      0.550363427609E+06      0.190761484389E+07      0.126518419794E+00     -0.365018250285E-01
     1      0.194262075362E+09      0.198900000000E+34     -0.283901228011E+14      0.949377379085E+13      0.629656612528E+06      0.188293118239E+07      0.124881135171E+00     -0.417607650507E-01
     1      0.194892795363E+09      0.198900000000E+34     -0.279682781244E+14      0.106727293277E+14      0.707848098441E+06      0.185495315621E+07      0.123025355407E+00     -0.469466269200E-01
     1      0.195523515363E+09      0.198900000000E+34     -0.274974997574E+14      0.118330128812E+14      0.784801079656E+06      0.182372972448E+07      0.120954327693E+00     -0.520503365850E-01
     1      0.196154235363E+09      0.198900000000E+34     -0.269786114084E+14      0.129725944349E+14      0.860380917614E+06      0.178931552509E+07      0.118671675939E+00     -0.570629636777E-01
     1      0.196784955363E+09      0.198900000000E+34     -0.264125209596E+14      0.140894801990E+14      0.934455376519E+06      0.175177077907E+07      0.116181394443E+00     -0.619757371511E-01
     1      0.197415675363E+09      0.198900000000E+34     -0.258002188790E+14      0.151817160985E+14      0.100689485479E+07      0.171116118526E+07      0.113487840905E+00     -0.667800606399E-01
     1      0.198046395363E+09      0.198900000000E+34     -0.251427764866E+14      0.162473911929E+14      0.107757261191E+07      0.166755780541E+07      0.110595728818E+00     -0.714675275154E-01
     1      0.198677115363E+09      0.198900000000E+34     -0.244413440803E+14      0.172846410193E+14      0.114636499022E+07      0.162103693977E+07      0.107510119218E+00     -0.760299356095E-01
     1      0.199307835363E+09      0.198900000000E+34     -0.236971489223E+14      0.182916508558E+14      0.121315163144E+07      0.157167999367E+07      0.104236411837E+00     -0.804593015823E-01
     1      0.199938555363E+09      0.198900000000E+34     -0.229114930919E+14      0.192666588959E+14      0.127781568727E+07      0.151957333500E+07      0.100780335654E+00     -0.847478749062E-01
     1      0.200569275363E+09      0.198900000000E+34     -0.220857512067E+14      0.202079593323E+14      0.134024402395E+07      0.146480814315E+07      0.971479388754E-01     -0.888881514438E-01
     1      0.201199995363E+09      0.198900000000E+34     -0.212213680170E+14      0.211139053409E+14      0.140032742032E+07      0.140748024933E+07      0.933455783475E-01     -0.928728865943E-01
