#                     time                    posx                    posy                    velx                    vely                  anal_y                   err_y                Newerr_y
          0.00000000000000        0.00000000000000        0.00000000000000       15.00000000000000       25.98076211353316        0.00000000000000        0.00000000000000        0.00000000000000
          0.01000000000000        0.02500000000000        0.04330127018922       15.00000000000000       25.88276211353316        0.25931762113533        0.83301840422705        0.00040528396050
          0.02000000000000        0.17500000000000        0.30245555799122       15.00000000000000       25.78476211353316        0.51765524227066        0.41572009072193        0.00040375175287
          0.03000000000000        0.32500000000000        0.56062984579322       15.00000000000000       25.68676211353316        0.77501286340599        0.27661865723185        0.00040221954524
          0.04000000000000        0.47500000000000        0.81782413359522       15.00000000000000       25.58876211353316        1.03139048454133        0.20706643521254        0.00040068733761
          0.05000000000000        0.62500000000000        1.07403842139721       15.00000000000000       25.49076211353316        1.28678810567666        0.16533389090317        0.00039915512998
          0.06000000000000        0.77500000000000        1.32927270919921       15.00000000000000       25.39276211353316        1.54120572681199        0.13751117967305        0.00039762292235
          0.07000000000000        0.92500000000000        1.58352699700121       15.00000000000000       25.29476211353316        1.79464334794732        0.11763693949975        0.00039609071472
          0.08000000000000        1.07500000000000        1.83680128480321       15.00000000000000       25.19676211353316        2.04710096908265        0.10273048933863        0.00039455850709
          0.09000000000000        1.22500000000000        2.08909557260521       15.00000000000000       25.09876211353317        2.29857859021798        0.09113589524599        0.00039302629946
          0.10000000000000        1.37500000000000        2.34040986040721       15.00000000000000       25.00076211353317        2.54907621135332        0.08185959682835        0.00039149409183
          0.11000000000000        1.52500000000000        2.59074414820920       15.00000000000000       24.90276211353317        2.79859383248865        0.07426932835574        0.00038996188420
          0.12000000000000        1.67500000000000        2.84009843601120       15.00000000000000       24.80476211353317        3.04713145362398        0.06794357931836        0.00038842967657
          0.13000000000000        1.82500000000000        3.08847272381320       15.00000000000000       24.70676211353317        3.29468907475931        0.06259053472631        0.00038689746894
          0.14000000000000        1.97500000000000        3.33586701161520       15.00000000000000       24.60876211353317        3.54126669589464        0.05800175528083        0.00038536526131
